2025-06-25 08:18:31,23.02,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:18:31,23.02,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:18:31,23.02,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:18:31,23.02,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:18:31,23.02,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:18:31,23.03,NH-25-002,CPU,47.2,0,0,0,0,0,0
2025-06-25 08:18:30,21.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.239,0.0,0.0
2025-06-25 08:18:30,21.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.05,0.0,0.0
2025-06-25 08:18:31,22.42,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.63,24.83,0.0
2025-06-25 08:18:31,22.62,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.26,24.97,0.0
2025-06-25 08:18:38,30.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:18:39,30.21,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:18:39,30.41,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.60546875,0.0,0.0
2025-06-25 08:18:39,30.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.19835820895522382,0.0,0.0
2025-06-25 08:18:40,31.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:18:40,31.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:18:40,32.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:18:41,32.22,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:18:39,30.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.585,0.0,0.0
2025-06-25 08:18:39,31.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.319,0.0,0.0
2025-06-25 08:18:41,32.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:18:41,33.03,NH-25-002,CPU,46.7,0,0,0,0,0,0
2025-06-25 08:18:40,31.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.245,0.0,0.0
2025-06-25 08:18:40,31.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.062,0.0,0.0
2025-06-25 08:18:41,32.42,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.67,24.83,0.0
2025-06-25 08:18:41,32.63,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.26,24.97,0.0
2025-06-25 08:18:48,40.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:18:49,40.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:18:49,40.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.615234375,0.0,0.0
2025-06-25 08:18:49,40.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.10283582089552235,0.0,0.0
2025-06-25 08:18:50,41.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:18:50,41.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.130859375,0.0,0.0
2025-06-25 08:18:50,42.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:18:51,42.23,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:18:49,40.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.581,0.0,0.0
2025-06-25 08:18:49,41.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.319,0.0,0.0
2025-06-25 08:18:51,42.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:18:51,43.03,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:18:51,43.04,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:18:51,43.04,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:18:51,43.04,NH-25-002,CPU,47.2,0,0,0,0,0,0
2025-06-25 08:18:50,41.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.247,0.0,0.0
2025-06-25 08:18:50,41.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.071,0.0,0.0
2025-06-25 08:18:51,42.43,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.71,24.83,0.0
2025-06-25 08:18:51,42.63,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.48,24.97,0.0
2025-06-25 08:18:58,50.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:18:59,50.21,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:18:59,50.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.595703125,0.0,0.0
2025-06-25 08:18:59,50.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:00,51.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:00,51.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:00,52.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:01,52.22,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:18:59,50.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.57,0.0,0.0
2025-06-25 08:18:59,51.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.319,0.0,0.0
2025-06-25 08:19:01,52.82,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:01,53.02,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:01,53.03,NH-25-002,CPU,46.2,0,0,0,0,0,0
2025-06-25 08:19:00,51.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.238,0.0,0.0
2025-06-25 08:19:00,51.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.078,0.0,0.0
2025-06-25 08:19:01,52.42,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.73,24.84,0.0
2025-06-25 08:19:01,52.62,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.59,24.96,0.0
2025-06-25 08:19:08,60.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:09,60.21,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:09,60.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.595703125,0.0,0.0
2025-06-25 08:19:09,60.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:10,61.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:10,61.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:10,62.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:11,62.22,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:09,60.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.57,0.0,0.0
2025-06-25 08:19:09,61.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.319,0.0,0.0
2025-06-25 08:19:11,62.82,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:11,63.02,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:11,63.03,NH-25-002,CPU,46.7,0,0,0,0,0,0
2025-06-25 08:19:10,61.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.239,0.0,0.0
2025-06-25 08:19:10,61.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.085,0.0,0.0
2025-06-25 08:19:11,62.42,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.76,24.84,0.0
2025-06-25 08:19:11,62.62,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.65,24.98,0.0
2025-06-25 08:19:18,70.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:19,70.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:19,70.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.60546875,0.0,0.0
2025-06-25 08:19:19,70.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:20,71.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:20,71.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:20,72.03,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:21,72.23,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:19,70.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.568,0.0,0.0
2025-06-25 08:19:19,71.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.32,0.0,0.0
2025-06-25 08:19:21,72.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:21,73.03,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:21,73.04,NH-25-002,CPU,46.2,0,0,0,0,0,0
2025-06-25 08:19:20,71.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.244,0.0,0.0
2025-06-25 08:19:20,71.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.09,0.0,0.0
2025-06-25 08:19:21,72.43,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.8,24.84,0.0
2025-06-25 08:19:21,72.63,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.67,24.98,0.0
2025-06-25 08:19:28,80.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:29,80.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:29,80.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.595703125,0.0,0.0
2025-06-25 08:19:29,80.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:30,81.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:30,81.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:30,82.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:31,82.23,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:29,80.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.57,0.0,0.0
2025-06-25 08:19:29,81.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.321,0.0,0.0
2025-06-25 08:19:31,82.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,CPU,44.8,0,0,0,0,0,0
2025-06-25 08:19:30,81.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.236,0.0,0.0
2025-06-25 08:19:30,81.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.095,0.0,0.0
2025-06-25 08:19:31,82.43,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.84,24.85,0.0
2025-06-25 08:19:31,82.63,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.65,24.97,0.0
2025-06-25 08:19:38,90.02,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:39,90.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:39,90.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.615234375,0.0,0.0
2025-06-25 08:19:39,90.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:40,91.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:40,91.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:40,92.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:41,92.22,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:39,90.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.57,0.0,0.0
2025-06-25 08:19:39,91.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.321,0.0,0.0
2025-06-25 08:19:41,92.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:41,93.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
